Mozambique,Sub-Saharan Africa,SL.TLF.TOTL.IN,9594635,9131272,9280551,8900839,9434822,8679877,8468296,10258571,9755517,9917392,10084048
Mozambique,Sub-Saharan Africa,SL.UEM.TOTL.ZS,3.039,2.859,2.955,2.903,3.037,2.839,2.833,3.261,3.084,3.114,3.208
Myanmar,East Asia & Pacific,SP.POP.TOTL,47785135,46667192,47068772,46232653,47438365,45771139,45290841,49024382,48125043,48390793,48660459
Myanmar,East Asia & Pacific,NY.GDP.PCAP.CD,303.4950871,224.2926889,224.5088114,146.5983904,252.6851931,141.5256607,196.6195806,1010.534173,419.3757807,658.4424872,758.4429358
Myanmar,East Asia & Pacific,SL.TLF.TOTL.IN,22259511,21681733,21882021,21466696,22073501,21211425,20918913,23018778,22449776,22623634,22798554
Myanmar,East Asia & Pacific,SL.UEM.TOTL.ZS,0.68,0.691,0.682,0.69,0.676,0.694,0.717,0.727,0.687,0.703,0.715
Namibia,Sub-Saharan Africa,SP.POP.TOTL,1991888,1917464,1942082,1889970,1966582,1857048,1818647,2109811,2018600,2047056,2077394
Namibia,Sub-Saharan Africa,NY.GDP.PCAP.CD,4017.183472,2569.247393,3403.154962,1772.075655,3685.773,1915.589266,2156.675905,5418.216334,4379.043137,4204.785554,4302.913741
Namibia,Sub-Saharan Africa,SL.TLF.TOTL.IN,681989,627019,643871,610372,662298,593289,575679,759361,701719,721316,740620
Namibia,Sub-Saharan Africa,SL.UEM.TOTL.ZS,21.876,22.052,22.09,21.5,22.107,20.98,20.3,22.12,22.119,22.017,22.254
Nauru,East Asia & Pacific,SP.POP.TOTL,10034,10059,10060,10082,10049,10130,10168,10043,10020,10009,10016
Nauru,East Asia & Pacific,NY.GDP.PCAP.CD,2910.141458,2463.282591,3040.513499,2084.648245,2992.403828,2232.30874,2648.601529,4735.920005,2272.152913,3756.845312,4410.567647
Nauru,East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nauru,East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,South Asia,SP.POP.TOTL,26565425,25688758,26016656,25328981,26309458,24946748,24546509,27341952,26788492,26990037,27173035
Nepal,South Asia,NY.GDP.PCAP.CD,340.4317964,246.4297066,279.58775,238.891403,309.0241683,240.7951145,223.8302892,585.278492,385.4497677,464.8173919,473.0787512
Nepal,South Asia,SL.TLF.TOTL.IN,6720861,6372014,6494887,6247336,6611553,6124529,6005380,7170415,6826071,6935404,7050680
Nepal,South Asia,SL.UEM.TOTL.ZS,10.639,10.702,10.71,10.632,10.617,10.504,10.551,10.554,10.683,10.613,10.587
Netherlands,Europe & Central Asia,SP.POP.TOTL,16346101,16225302,16281779,16148929,16319868,16046180,15925513,16615394,16381696,16445593,16530388
Netherlands,Europe & Central Asia,NY.GDP.PCAP.CD,45123.54324,35896.75046,40611.34144,29446.53309,42165.39617,26955.7128,26225.16977,51305.73385,52100.79963,58246.70269,53172.02616
Netherlands,Europe & Central Asia,SL.TLF.TOTL.IN,8991274,8950819,8957446,8926577,8962610,8874338,8790642,9123283,9028707,9081198,9105112
Netherlands,Europe & Central Asia,SL.UEM.TOTL.ZS,5.007,3.593,4.646,2.554,5.872,2.119,2.725,4.991,4.153,3.658,4.352
New Caledonia,East Asia & Pacific,SP.POP.TOTL,247547,236678,240852,232236,244381,227707,223098,261582,250725,253825,257250
New Caledonia,East Asia & Pacific,NY.GDP.PCAP.CD,28193.25376,20768.10615,24475.64885,16104.55204,25528.29184,14482.36063,15329.72972,35798.90848,35177.65353,35723.90332,33836.49408
New Caledonia,East Asia & Pacific,SL.TLF.TOTL.IN,116295,110120,112378,107792,114335,105521,103261,124851,118392,120384,122446
New Caledonia,East Asia & Pacific,SL.UEM.TOTL.ZS,15.236,16.716,16.31,17.074,15.769,17.441,17.984,13.95,14.757,14.367,13.97
New Zealand,East Asia & Pacific,SP.POP.TOTL,4184600,4027200,4087500,3948500,4133900,3880500,3857700,4350700,4223800,4259800,4302600
New Zealand,East Asia & Pacific,NY.GDP.PCAP.CD,26654.5932,21913.70817,25420.23488,16874.18749,27751.06547,13882.85683,13641.10272,33676.77412,32479.98174,31252.96256,28209.36233
New Zealand,East Asia & Pacific,SL.TLF.TOTL.IN,2231752,2065073,2122508,2024542,2179558,1962689,1929758,2325453,2266131,2286662,2304331
New Zealand,East Asia & Pacific,SL.UEM.TOTL.ZS,3.857,4.745,4.005,5.282,3.807,5.433,6.13,6.557,3.661,4.167,6.121
Nicaragua,Latin America & Caribbean,SP.POP.TOTL,5418855,5210963,5272912,5149909,5342105,5087825,5022633,5737450,5497243,5576593,5656601
Nicaragua,Latin America & Caribbean,NY.GDP.PCAP.CD,1248.17676,1021.352167,1098.621187,1014.333904,1183.302173,1051.874236,1017.312443,1526.561853,1350.389546,1523.68089,1467.080196
Nicaragua,Latin America & Caribbean,SL.TLF.TOTL.IN,2152774,1972321,2029895,1915679,2090654,1859876,1804371,2401614,2214094,2276217,2338791
Nicaragua,Latin America & Caribbean,SL.UEM.TOTL.ZS,5.31,7.6,6.41,7.513,5.37,7.203,7.162,7.83,4.89,6.2,8.16
Niger,Sub-Saharan Africa,SP.POP.TOTL,14268581,12796984,13265836,12349144,13756192,11920647,11509630,16548835,14803610,15361915,15943675
Niger,Sub-Saharan Africa,NY.GDP.PCAP.CD,333.3450784,265.2253635,283.4682818,225.2943911,318.6431219,205.4179361,194.7719599,474.4256923,387.1680659,475.0449554,461.131534
Niger,Sub-Saharan Africa,SL.TLF.TOTL.IN,5803474,5263018,5435132,5097469,5614975,4937713,4782877,6659147,6001076,6208928,6427874
Niger,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2.536,2.156,2.747,1.813,3.1,1.47,1.431,0.722,2.032,1.592,1.209
Nigeria,Sub-Saharan Africa,SP.POP.TOTL,149077334,137202644,141057045,133471989,145017253,129862595,126382494,166642886,153267261,157595014,162049464
Nigeria,Sub-Saharan Africa,NY.GDP.PCAP.CD,1599.538916,763.3887454,962.4810419,712.1648521,1211.377035,566.4282318,547.3182989,2202.25673,1815.526975,2154.105435,1820.486339
Nigeria,Sub-Saharan Africa,SL.TLF.TOTL.IN,68566946,63804726,65310721,62279321,66926188,60989010,59448260,75478330,70237584,71955322,73675735
Nigeria,Sub-Saharan Africa,SL.UEM.TOTL.ZS,3.756,3.648,3.601,3.681,3.734,3.91,3.963,3.746,3.799,3.795,3.766
North Macedonia,Europe & Central Asia,SP.POP.TOTL,1994287,2022725,2016186,2020157,2005330,2034882,2026350,1946298,1982933,1971493,1958782
North Macedonia,Europe & Central Asia,NY.GDP.PCAP.CD,3440.441106,2445.362864,2818.581456,1989.135373,3120.984014,1823.022677,1861.898998,4833.365868,4204.113288,5026.420299,4799.787228
North Macedonia,Europe & Central Asia,SL.TLF.TOTL.IN,841182,842476,842296,830362,841338,829921,818451,834993,856830,862431,860794
North Macedonia,Europe & Central Asia,SL.UEM.TOTL.ZS,36.392,36.69,37.161,31.94,37.32,30.52,32.2,33.135,35.231,33.93,32.351
Northern Mariana Islands,East Asia & Pacific,SP.POP.TOTL,60682,65421,63938,66778,62354,67984,68356,54091,58941,57150,55325
Northern Mariana Islands,East Asia & Pacific,NY.GDP.PCAP.CD,16314.55786,18938.87284,18924.58319,19227.88942,17015.74879,NA,NA,14771.40375,15914.2193,16430.44619,14369.63398
Northern Mariana Islands,East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,Europe & Central Asia,SP.POP.TOTL,4660677,4564855,4591910,4538159,4623291,4513751,4490967,4889252,4709153,4768212,4828726
Norway,Europe & Central Asia,NY.GDP.PCAP.CD,74434.49968,50250.32982,57768.6981,43170.55717,67047.17046,38601.89764,38178.23688,88163.20859,85502.26771,97503.54078,80347.57007
Norway,Europe & Central Asia,SL.TLF.TOTL.IN,2522046,2433937,2458850,2414455,2487326,2393777,2373417,2634846,2562032,2599748,2624941
Norway,Europe & Central Asia,SL.UEM.TOTL.ZS,3.397,4.221,4.256,4.022,4.381,3.738,3.458,3.527,2.493,2.521,3.1
Oman,Middle East & North Africa,SP.POP.TOTL,2514795,2363796,2404821,2337140,2459802,2310217,2282131,2757446,2570174,2626529,2684659
Oman,Middle East & North Africa,NY.GDP.PCAP.CD,16930.85651,10463.54258,11800.85074,9869.130502,14434.85779,9611.963602,9753.847552,23570.17981,18792.65377,26576.77924,20655.91802
Oman,Middle East & North Africa,SL.TLF.TOTL.IN,983874,872229,903059,848943,941785,828118,811967,1186851,1029039,1076788,1126504
Oman,Middle East & North Africa,SL.UEM.TOTL.ZS,4.383,4.62,4.734,4.328,4.626,4.281,4.331,3.935,4.298,4.142,3.993
Pakistan,South Asia,SP.POP.TOTL,179682690,167110248,171286000,163222549,175453212,159270907,154879127,199239047,184493231,189499113,194376534
Pakistan,South Asia,NY.GDP.PCAP.CD,900.873565,672.4417867,771.9022473,599.9373457,827.6198612,609.9395069,642.3383465,987.3045711,998.0901142,1067.043246,963.7880664
Pakistan,South Asia,SL.TLF.TOTL.IN,53143744,48816449,50561804,47266464,51855384,45850789,44283074,61633684,55026645,56978123,59305908
Pakistan,South Asia,SL.UEM.TOTL.ZS,0.582,0.63,0.608,0.635,0.585,0.629,0.634,0.653,0.398,0.423,0.535
Palau,East Asia & Pacific,SP.POP.TOTL,19593,19659,19820,19503,19819,19352,19178,18396,19302,19009,18709
Palau,East Asia & Pacific,NY.GDP.PCAP.CD,9885.147757,7862.04283,8395.136226,8340.537353,9639.658913,8239.639314,7797.257274,10229.08785,10408.43436,10582.73975,10155.43321
Palau,East Asia & Pacific,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palau,East Asia & Pacific,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,Latin America & Caribbean,SP.POP.TOTL,3375024,3189807,3251155,3129344,3313026,3069537,3010369,3628535,3437490,3500648,3564381
Panama,Latin America & Caribbean,NY.GDP.PCAP.CD,5528.767055,4264.664288,4644.565824,4090.586174,5017.741092,3991.776708,3975.093087,8331.464214,6317.817303,7347.590503,7796.92617
Panama,Latin America & Caribbean,SL.TLF.TOTL.IN,1498098,1397969,1444961,1361258,1482872,1321605,1282474,1666955,1541403,1614819,1597065
Panama,Latin America & Caribbean,SL.UEM.TOTL.ZS,5.822,6.346,6.127,6.362,6.002,6.372,6.264,5.845,5.694,5.647,5.864
Papua New Guinea,East Asia & Pacific,SP.POP.TOTL,6747720,6123997,6328041,5924003,6535905,5728435,5537064,7633523,6963345,7183002,7406438
Papua New Guinea,East Asia & Pacific,NY.GDP.PCAP.CD,1238.182829,577.4679224,620.5961477,506.3317895,744.48649,537.8474596,635.957919,1866.868899,1370.753416,1624.793199,1568.831934
Papua New Guinea,East Asia & Pacific,SL.TLF.TOTL.IN,2431417,2449414,2451029,2441542,2445222,2427740,2408489,2306745,2410374,2382605,2348078
Papua New Guinea,East Asia & Pacific,SL.UEM.TOTL.ZS,2.287,2.628,2.526,2.755,2.387,2.801,2.92,2.002,2.172,2.169,2.089
Paraguay,Latin America & Caribbean,SP.POP.TOTL,5505148,5326436,5388175,5261328,5448097,5187689,5100868,5737971,5559386,5613574,5671236
Paraguay,Latin America & Caribbean,NY.GDP.PCAP.CD,2439.431247,1443.998852,1786.215339,1367.765069,1970.871699,1637.686151,1736.117292,4750.962737,3211.936217,4384.954694,3941.848155
Paraguay,Latin America & Caribbean,SL.TLF.TOTL.IN,2393784,2258622,2439951,2246134,2456323,2200239,2152673,2621740,2507778,2576022,2639352
Paraguay,Latin America & Caribbean,SL.UEM.TOTL.ZS,5.277,6.814,6.513,9.393,4.825,6.206,7.61,4.569,4.713,4.415,5.46
Peru,Latin America & Caribbean,SP.POP.TOTL,28324491,27580490,27852190,27288217,28101180,26964601,26598331,29086019,28530699,28719041,28896811
Peru,Latin America & Caribbean,NY.GDP.PCAP.CD,3129.559965,2129.441142,2397.251473,2007.370196,2706.669473,1929.57273,1945.413385,5072.11494,3581.089308,4197.584446,4181.187555
Peru,Latin America & Caribbean,SL.TLF.TOTL.IN,14840428,13141062,13588521,12684641,14024578,12219945,11421931,16300474,15475880,15688718,15961805
Peru,Latin America & Caribbean,SL.UEM.TOTL.ZS,4.17,4.15,4.71,4.84,4.87,5.063,4.958,3.6,4.08,4.03,3.96
Philippines,East Asia & Pacific,SP.POP.TOTL,89508986,84731835,86394504,83068889,88015962,81401488,79625397,96337125,91075184,92699095,94384250
Philippines,East Asia & Pacific,NY.GDP.PCAP.CD,1426.146492,1027.230119,1099.63013,1014.908793,1220.460186,969.5306117,1050.79273,2162.913759,1712.655433,1959.292335,1864.450434
Philippines,East Asia & Pacific,SL.TLF.TOTL.IN,34684599,32101597,33146452,31310381,34017208,30519604,29668065,38110500,35381465,36070857,37120751
Philippines,East Asia & Pacific,SL.UEM.TOTL.ZS,4.052,3.527,3.554,3.615,3.795,3.698,3.767,3.605,3.434,3.72,3.858
Poland,Europe & Central Asia,SP.POP.TOTL,38141267,38204570,38182222,38230364,38165445,38248076,38258629,38042794,38120560,38125759,38151603
Poland,Europe & Central Asia,NY.GDP.PCAP.CD,9068.855283,5720.813662,6711.727153,5223.45179,8043.923323,5015.2379,4520.641004,12567.73177,11272.52937,14048.56047,11556.30269
Poland,Europe & Central Asia,SL.TLF.TOTL.IN,17283145,17259218,17226779,17343003,17503692,17578542,17407634,18033288,17272955,17501767,17806724
Poland,Europe & Central Asia,SL.UEM.TOTL.ZS,13.794,19.899,18.822,20.211,17.592,18.435,14.928,9.578,9.551,7.069,8.131
Portugal,Europe & Central Asia,SP.POP.TOTL,10522288,10458821,10483861,10419631,10503330,10362722,10289898,10573100,10542964,10558177,10568247
Portugal,Europe & Central Asia,NY.GDP.PCAP.CD,19839.45405,15797.78213,18064.15809,12936.69282,18780.12751,11734.76497,11526.37207,22551.9351,22811.05648,24949.04136,23151.21541
Portugal,Europe & Central Asia,SL.TLF.TOTL.IN,5497103,5439794,5415609,5418600,5461291,5335182,5230882,5488106,5529578,5531613,5483627
Portugal,Europe & Central Asia,SL.UEM.TOTL.ZS,7.649,6.132,6.319,4.497,7.582,3.829,3.806,10.771,7.965,7.553,9.432
Puerto Rico,Latin America & Caribbean,SP.POP.TOTL,3805214,3826095,3826878,3823701,3821362,3818774,3810605,3721525,3782995,3760866,3740410
Puerto Rico,Latin America & Caribbean,NY.GDP.PCAP.CD,22935.94116,19557.12025,20988.99233,18731.45939,21959.3227,18123.1987,16192.12697,26435.74879,23664.88235,24898.33459,25768.72589
Puerto Rico,Latin America & Caribbean,SL.TLF.TOTL.IN,1413462,1381946,1388497,1359405,1425203,1348012,1335977,1254577,1380534,1340512,1292495
Puerto Rico,Latin America & Caribbean,SL.UEM.TOTL.ZS,11.01,11.78,10.31,11.94,11.35,11.4,10.08,16.1,10.93,11.48,15
Qatar,Middle East & North Africa,SP.POP.TOTL,972831,744682,773332,711205,825408,677925,644989,1616832,1208595,1426938,1608903
Qatar,Middle East & North Africa,NY.GDP.PCAP.CD,62582.44531,31602.47087,41035.50084,27226.65935,53949.67641,25870.79919,27535.18294,77387.32679,65954.34195,80781.40392,60785.73516
Qatar,Middle East & North Africa,SL.TLF.TOTL.IN,651099,480593,494612,455354,527528,431006,406265,1205149,862514,1049476,1196250
Qatar,Middle East & North Africa,SL.UEM.TOTL.ZS,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.45,0.52,0.31,0.31
Romania,Europe & Central Asia,SP.POP.TOTL,21193760,21574326,21451748,21730496,21319685,22131970,22442971,20246871,20882982,20537875,20367487
Romania,Europe & Central Asia,NY.GDP.PCAP.CD,5757.531273,2679.40626,3494.990564,2119.855097,4618.003508,1825.192994,1659.929049,8399.537423,8360.337759,10435.15612,8548.454341
Romania,Europe & Central Asia,SL.TLF.TOTL.IN,9064556,9128682,9115759,9124149,9093682,9240423,9322687,8597695,8952550,8830328,8123363
Romania,Europe & Central Asia,SL.UEM.TOTL.ZS,7.27,6.95,7.719,8.112,7.174,6.561,6.969,6.959,6.413,5.787,6.859
Russian Federation,Europe & Central Asia,SP.POP.TOTL,143049637,144648618,144067316,145306497,143518814,145976482,146596869,142849468,142805114,142742366,142785348
Russian Federation,Europe & Central Asia,NY.GDP.PCAP.CD,6920.199707,2975.123047,4102.364746,2377.529541,5323.455078,2100.352539,1771.594116,10674.99023,9101.239258,11635.28418,8562.824219
Russian Federation,Europe & Central Asia,SL.TLF.TOTL.IN,74509208,72899185,73699330,73134359,74144089,72448221,73693613,75955044,75443782,75991554,76024652
Russian Federation,Europe & Central Asia,SL.UEM.TOTL.ZS,7.055,8.21,7.763,7.875,7.124,8.978,10.581,7.407,6.002,6.205,8.301
Rwanda,Sub-Saharan Africa,SP.POP.TOTL,9299246,8586875,8816844,8400180,9054528,8287094,8213931,10317553,9549933,9804269,10060432
Rwanda,Sub-Saharan Africa,NY.GDP.PCAP.CD,356.9950229,249.012275,269.5404463,234.0430168,324.0168638,237.3088462,251.8692639,593.6249277,426.2341835,528.3263918,564.0390958
Rwanda,Sub-Saharan Africa,SL.TLF.TOTL.IN,3254239,2977046,3070975,2891629,3163241,2820559,2752572,3632470,3345222,3437683,3533295
Rwanda,Sub-Saharan Africa,SL.UEM.TOTL.ZS,11.632,11.696,11.731,11.499,11.854,11.76,11.731,11.673,11.626,11.57,11.663
Samoa,East Asia & Pacific,SP.POP.TOTL,187709,185430,186249,184471,186978,183166,181685,193023,188753,190107,191513
Samoa,East Asia & Pacific,NY.GDP.PCAP.CD,2663.291359,1798.124297,2189.260426,1527.557905,2550.042214,1453.870213,1424.7524,3524.247925,3038.619041,3373.606399,3279.182695
Samoa,East Asia & Pacific,SL.TLF.TOTL.IN,63186,62081,62531,61618,62758,61323,61326,65364,63811,64371,65061
Samoa,East Asia & Pacific,SL.UEM.TOTL.ZS,5.321,5.037,5.162,4.975,5.212,4.96,4.734,5.621,5.426,5.539,5.647
San Marino,Europe & Central Asia,SP.POP.TOTL,30184,27843,29457,27491,29836,27143,26799,33270,31211,31662,33066
San Marino,Europe & Central Asia,NY.GDP.PCAP.CD,63270.77808,52529.90937,58232.01762,41790.84327,59877.80058,39035.10343,37600.70774,56543.18982,70124.46344,75902.13205,62428.99433
San Marino,Europe & Central Asia,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Marino,Europe & Central Asia,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,Sub-Saharan Africa,SP.POP.TOTL,165638,153814,157705,149922,161639,146375,144018,181802,169700,173793,177853
Sao Tome and Principe,Sub-Saharan Africa,NY.GDP.PCAP.CD,861.9707077,663.6962118,726.5608821,568.1025725,844.1691819,518.8805013,529.0893834,1045.209582,878.8857919,1081.868458,1128.280462
Sao Tome and Principe,Sub-Saharan Africa,SL.TLF.TOTL.IN,23108,21431,21987,20872,22545,20363,19993,25354,23673,24236,24798
Sao Tome and Principe,Sub-Saharan Africa,SL.UEM.TOTL.ZS,16.65,16.36,16.12,17.63,16.47,15.73,14.4,14.626,16.024,15.426,15.134
Saudi Arabia,Middle East & North Africa,SP.POP.TOTL,21459144,18786767,19669480,17910910,20559890,17041397,16177722,23978487,22368313,23287877,24217654
Saudi Arabia,Middle East & North Africa,NY.GDP.PCAP.CD,17563.61454,11487.22041,13154.4979,10586.05435,15975.74738,10805.31133,11714.56237,22028.37902,18596.15026,22320.4889,17718.39116
Saudi Arabia,Middle East & North Africa,SL.TLF.TOTL.IN,7069191,5785353,6176510,5431092,6604532,5136870,4891476,8924741,7548942,8067087,8586196
Saudi Arabia,Middle East & North Africa,SL.UEM.TOTL.ZS,6.254,5.563,5.822,5.265,6.051,4.618,4.57,5.55,5.734,5.085,5.377
Senegal,Sub-Saharan Africa,SP.POP.TOTL,11500094,10721176,10975704,10466214,11235472,10212942,9968260,12635413,11770344,12048959,12337389
Senegal,Sub-Saharan Africa,NY.GDP.PCAP.CD,1017.201967,817.8880342,918.1020795,669.4304473,979.8461015,637.2135306,603.2331625,1275.883575,1188.938778,1398.79218,1308.694043
Senegal,Sub-Saharan Africa,SL.TLF.TOTL.IN,3287202,3052605,3129697,2972436,3208002,2892592,2817550,3476083,3335550,3383059,3429881
Senegal,Sub-Saharan Africa,SL.UEM.TOTL.ZS,2.77,2.794,2.788,2.828,2.703,2.7,2.668,2.803,2.808,2.822,2.814
Serbia,Europe & Central Asia,SP.POP.TOTL,7411569,7480591,7463157,7500031,7440769,7503433,7516346,7291436,7381579,7350222,7320807
Serbia,Europe & Central Asia,NY.GDP.PCAP.CD,4492.71367,3153.901131,3597.087981,2390.734594,3807.974173,1812.420883,974.7254693,5970.926609,6081.087657,7376.735179,6414.044846
Serbia,Europe & Central Asia,SL.TLF.TOTL.IN,3363325,3432250,3407528,3446925,3386286,3455221,3467987,3096867,3362257,3309218,3186654
Serbia,Europe & Central Asia,SL.UEM.TOTL.ZS,20.85,15.2,18.5,13.8,20.85,12.8,12.6,19.204,18.06,13.67,16.116
Seychelles,Sub-Saharan Africa,SP.POP.TOTL,84600,82781,82475,83723,82858,81202,81131,89770,85033,86956,87298
Seychelles,Sub-Saharan Africa,NY.GDP.PCAP.CD,12782.99389,9070.284608,10827.67164,8864.169195,11802.11183,8153.298637,8063.655006,10934.79495,12669.30267,11265.43763,9747.091805
Seychelles,Sub-Saharan Africa,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Sub-Saharan Africa,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,Sub-Saharan Africa,SP.POP.TOTL,5624466,5177687,5355717,4971435,5501712,4692716,4423611,6222714,5749352,5894722,6055646
Sierra Leone,Sub-Saharan Africa,NY.GDP.PCAP.CD,517.913366,413.817666,417.7500348,388.995136,462.6333244,358.3156859,143.7437432,648.1292295,578.6484174,650.6844222,624.8987979
Sierra Leone,Sub-Saharan Africa,SL.TLF.TOTL.IN,2036513,1877134,1987007,1802396,2016468,1701877,1605142,2145691,2056536,2083057,2113912
Sierra Leone,Sub-Saharan Africa,SL.UEM.TOTL.ZS,3.889,3.879,3.42,3.903,3.716,4.154,4.08,4.413,4.007,4.128,4.269
Singapore,East Asia & Pacific,SP.POP.TOTL,4401365,4114826,4166664,4175950,4265762,4138012,4027887,5076732,4588599,4839396,4987573
Singapore,East Asia & Pacific,NY.GDP.PCAP.CD,33768.45282,23730.38401,27608.08001,22159.83737,29961.31728,21699.74149,23852.83895,47236.68308,39432.88602,40008.57205,38926.80544
Singapore,East Asia & Pacific,SL.TLF.TOTL.IN,2426201,2176377,2211220,2200772,2301785,2205923,2138100,2936802,2530038,2737323,2837096
Singapore,East Asia & Pacific,SL.UEM.TOTL.ZS,4.48,5.93,5.84,5.65,5.59,3.76,3.7,4.12,3.9,3.96,5.86
Sint Maarten (Dutch part),Latin America & Caribbean,SP.POP.TOTL,32428,31327,31690,30960,32057,30726,30773,33794,32791,33145,33491
Sint Maarten (Dutch part),Latin America & Caribbean,NY.GDP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,26403.81437,NA,NA,25528.41262
Sint Maarten (Dutch part),Latin America & Caribbean,SL.TLF.TOTL.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sint Maarten (Dutch part),Latin America & Caribbean,SL.UEM.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,Europe & Central Asia,SP.POP.TOTL,5373054,5373374,5372280,5376912,5372807,5378867,5388720,5391428,5374622,5379233,5386406
Slovak Republic,Europe & Central Asia,NY.GDP.PCAP.CD,13167.89547,8675.396337,10650.12901,6554.628084,11641.54103,5712.478028,5421.644844,16899.44868,16110.48173,18744.31923,16586.75278
Slovak Republic,Europe & Central Asia,SL.TLF.TOTL.IN,2651834,2661789,2667677,2628367,2655652,2621280,2581927,2681599,2649679,2682509,2670723
Slovak Republic,Europe & Central Asia,SL.UEM.TOTL.ZS,13.395,17.549,18.206,18.541,16.276,19.148,18.546,14.387,11.16,9.514,12.023
Slovenia,Europe & Central Asia,SP.POP.TOTL,2006868,1995733,1997012,1994530,2000474,1992060,1988925,2048583,2018122,2021316,2039669
Slovenia,Europe & Central Asia,NY.GDP.PCAP.CD,19563.00506,14711.67487,17103.82978,11639.12978,17969.70959,10375.62559,10135.72191,23329.84177,23725.1596,27461.97642,24501.78973
Slovenia,Europe & Central Asia,SL.TLF.TOTL.IN,1025327,964072,1008932,987254,1017728,971801,965260,1044156,1041672,1039794,1045805
Slovenia,Europe & Central Asia,SL.UEM.TOTL.ZS,5.95,6.479,6.012,5.922,6.506,5.682,6.92,7.236,4.818,4.371,5.858
Solomon Islands,East Asia & Pacific,SP.POP.TOTL,491594,466154,474611,457671,483080,449125,440469,532968,500156,508790,518141
Solomon Islands,East Asia & Pacific,NY.GDP.PCAP.CD,1255.625891,895.9892727,986.081904,756.8902965,1144.457585,911.7919354,953.1719014,1685.15499,1390.156966,1525.850924,1554.707237
Solomon Islands,East Asia & Pacific,SL.TLF.TOTL.IN,243822,229246,234123,224115,238885,217982,211261,265534,248681,253172,258276
Solomon Islands,East Asia & Pacific,SL.UEM.TOTL.ZS,1.92,2.29,2.031,2.696,1.885,2.642,2.45,1.617,1.981,1.999,2.02
Somalia,Sub-Saharan Africa,SP.POP.TOTL,10975502,9909157,10280998,9550063,10644228,9198493,8838713,12261756,11322582,11663084,11961201
Somalia,Sub-Saharan Africa,NY.GDP.PCAP.CD,457.9966622,286.2730252,375.4103262,229.5989183,439.9799078,244.9148425,386.1192744,219.2024539,479.6356281,507.0374433,246.5132517
Somalia,Sub-Saharan Africa,SL.TLF.TOTL.IN,1947627,1773346,1836737,1711120,1896147,1649794,1586776,2173391,2003310,2062717,2117345
Somalia,Sub-Saharan Africa,SL.UEM.TOTL.ZS,19.002,19.081,18.992,19.077,18.997,19.076,18.98,19.031,18.981,18.996,19.013
South Africa,Sub-Saharan Africa,SP.POP.TOTL,49998277,48500348,48991421,48019415,49490033,47566800,47159719,52344051,50528584,51114599,51728516
South Africa,Sub-Saharan Africa,NY.GDP.PCAP.CD,6077.382934,4062.21756,5221.463337,2688.23676,5836.876633,2847.151919,3217.846934,7973.471958,6591.85536,6184.754743,6374.7056
South Africa,Sub-Saharan Africa,SL.TLF.TOTL.IN,20797349,19883394,20206355,19543802,20508526,19206998,18890253,20017932,21085707,21383032,21120517
South Africa,Sub-Saharan Africa,SL.UEM.TOTL.ZS,22.324,22.629,22.538,22.547,22.461,22.605,22.714,24.683,22.287,22.407,23.523
South Sudan,Sub-Saharan Africa,SP.POP.TOTL,7976526,6903127,7233041,6596806,7590143,6308391,6032267,9745953,8388788,8817647,9243556
South Sudan,Sub-Saharan Africa,NY.GDP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,1498.27035,NA,1654.211535,1323.220687
South Sudan,Sub-Saharan Africa,SL.TLF.TOTL.IN,3267896,2784512,2923725,2668719,3087356,2559662,2448880,4109904,3463108,3666157,3865472
South Sudan,Sub-Saharan Africa,SL.UEM.TOTL.ZS,12.267,12.232,12.256,12.234,12.266,12.286,12.325,12.503,12.262,12.298,12.463
Spain,Europe & Central Asia,SP.POP.TOTL,44397319,42187645,42921895,41431558,43653155,40850412,40567864,46576897,45226803,45954106,46362946
